date,latitude,longitude
4/16/2021,15.78899,-96.43126
4/16/2021,17.0667,-96.6667
4/16/2021,16.866667,-97.65
4/16/2021,17,-96.6
4/16/2021,17.85,-96.2
4/16/2021,16.133333,-96.35
4/16/2021,17.366667,-95.916667
4/16/2021,16.278333,-97.82
4/16/2021,,
4/16/2021,17.316667,-97
4/16/2021,16.883333,-97.566667
4/16/2021,,
4/16/2021,,
4/16/2021,17.15,-97.75
4/16/2021,,
4/16/2021,16.9167,-96.8
4/16/2021,20.05,-98.15
4/16/2021,19.454786,-96.958944
4/16/2021,18.283333,-97
4/16/2021,20.4888,-97.9412
4/16/2021,19.297778,-97.298333
4/16/2021,18.9972,-97.8145
4/16/2021,19.216389,-97.821944
4/16/2021,18.9,-97.85
4/16/2021,18.115278,-98.313889
4/16/2021,18.331944,-98.275556
4/16/2021,20.3333,-98.0667
4/16/2021,20.16026,-100.10958
4/16/2021,21.051944,-99.815
4/16/2021,20.593056,-100.392222
4/16/2021,25.135833,-107.8625
4/16/2021,23.324722,-101.736389
4/16/2021,,
4/16/2021,21.439336,-98.872119
4/16/2021,21.333333,-98.833333
4/16/2021,,
4/16/2021,30.65315,-109.97898
4/16/2021,27.4965,-109.932528
4/16/2021,,
4/16/2021,,
4/16/2021,,
4/16/2021,,
4/16/2021,,
4/16/2021,,
4/16/2021,,
4/16/2021,,
4/16/2021,17.983333,-93.366667
4/16/2021,18.271667,-93.224722
4/16/2021,18.083333,-92.133333
4/16/2021,26.891667,-99.491667
4/16/2021,23.25,-99.566667
4/16/2021,19.533333,-98.2
4/16/2021,19.4833,-98.5333
4/16/2021,19.3833,-98.0167
4/16/2021,19.558611,-97.916667
4/16/2021,18.781111,-95.757222
4/16/2021,19.322222,-96.321389
4/16/2021,19.123436,-97.084465
4/16/2021,18.814267,-96.725316
4/16/2021,19.016667,-97.033333
4/16/2021,19.45766,-96.76584
4/16/2021,20.783333,-98.45
4/16/2021,20.683333,-98.016667
4/16/2021,19.333333,-96.766667
4/16/2021,19.733333,-96.85
4/16/2021,19.633333,-95.516667
4/16/2021,18.933333,-97.133333
4/16/2021,18.233333,-94.866667
4/16/2021,21.27881,-97.4462
4/16/2021,18.716667,-97.066667
4/16/2021,17.94871,-94.64361
4/16/2021,21.083333,-89.5
4/16/2021,20.766667,-89.533333
4/16/2021,,
4/16/2021,21.62739,-103.3284
4/16/2021,23.295,-102.34
4/16/2021,22.53995,-101.94797
4/16/2021,18.018358,-94.678624
4/16/2021,16.333333,-96.483333
4/16/2021,22.616667,-103.883333
4/16/2021,25.343086,-105.723739
4/16/2021,14.833333,-92.183333
4/16/2021,19.616667,-90.266667
4/16/2021,19.6,-87.916667
4/16/2021,20.478333,-98.863611
4/16/2021,22.216667,-102.166667
4/16/2021,18.166667,-90.783333
4/16/2021,29.733333,-105.233333
4/16/2021,27.45,-106.683333
4/16/2021,16.648889,-92.221389
4/16/2021,15.031944,-92.384444
4/16/2021,17.183333,-93.05
4/16/2021,17.18519,-92.32715
4/16/2021,19.35318,-99.05342
4/16/2021,28.421389,-100.7675
4/16/2021,23.966667,-104.05
4/16/2021,18,-99.083333
4/16/2021,18.416667,-100.516667
4/16/2021,17.325389,-98.910279
4/16/2021,20.20993,-100.37631
4/16/2021,20.149444,-100.509444
4/16/2021,20.55,-101.358333
4/16/2021,20.058333,-99.220833
4/16/2021,20.0175,-98.636389
4/16/2021,20.283889,-99.013611
4/16/2021,19.785,-98.553056
4/16/2021,20.493889,-102.350833
4/16/2021,21.516667,-102.233333
4/16/2021,20.766667,-104.083333
4/16/2021,20.666667,-103.333333
4/16/2021,20.2762,-102.67298
4/16/2021,20.65,-102.8
4/16/2021,18.95,-103.167
4/16/2021,22.3,-103.033333
4/16/2021,21.0793,-103.76528
4/16/2021,19.55,-103.866667
4/16/2021,,
4/16/2021,21.6667,-102.6
4/16/2021,18.683333,-100.183333
4/16/2021,19.308333,-100.142222
4/16/2021,18.948333,-99.494722
4/16/2021,19.2,-100.15
4/16/2021,19.38338,-100.12852
4/16/2021,,
4/16/2021,19.513455,-101.609188
4/16/2021,,
4/16/2021,19.007778,-98.9975
4/16/2021,21.054167,-104.483889
4/16/2021,,
4/16/2021,24.8333,-100.067
4/16/2021,,
4/16/2021,17.45,-97.216667
4/16/2021,18.1306,-96.8431
4/16/2021,18.016667,-96.916667
4/16/2021,,
4/16/2021,16.683333,-96.683333
4/16/2021,17.066667,-96.816667
4/16/2021,17.15,-97.566667
4/16/2021,,
4/16/2021,,
4/16/2021,16.082778,-97.1
4/16/2021,18.04141,-96.08871
4/16/2021,16.3,-97.316667
4/16/2021,,
4/16/2021,16.65,-96.733333
4/16/2021,16.65,-98.1
4/16/2021,17.433333,-97.616667
4/16/2021,,
4/16/2021,17.983333,-96.783333
4/16/2021,16.866667,-96.733333
4/16/2021,,
4/16/2021,17.026389,-96.733333
4/16/2021,17.1,-96.066667
4/16/2021,,
4/16/2021,,
4/16/2021,17.516667,-96.933333
4/16/2021,16.954167,-96.479167
4/16/2021,16.866667,-96.783333
4/16/2021,18.766667,-98.716667
4/16/2021,18.42494,-97.12263
4/16/2021,19.1,-97.516667
4/16/2021,18.367569,-97.300375
4/16/2021,20.1075,-97.623333
4/16/2021,19.933333,-97.283333
4/16/2021,18.5,-97.283333
