date,latitude,longitude
4/16/2021,33.289167,-85.460278
4/16/2021,32.286667,-85.193889
4/16/2021,35.266667,-92.7
4/16/2021,35.224722,-93.740556
4/16/2021,36.0025,-94.227222
4/16/2021,35.681944,-113.863056
4/16/2021,39.66,-121.6
4/16/2021,39.18,-122.24
4/16/2021,40.65,-120.58
4/16/2021,37.58,-119.91
4/16/2021,38.51,-122.93
4/16/2021,37.95,-103.08
4/16/2021,40.26,-103.81
4/16/2021,39.98,-108.2
4/16/2021,39.1,-75.5
4/16/2021,30.8,-85.21
4/16/2021,25.12,-81.15
4/16/2021,28.51,-81.32
4/16/2021,42.730833,-93.2675
4/16/2021,41.33,-94.01
4/16/2021,41.033056,-95.618889
4/16/2021,41.33,-93.56
4/16/2021,43.39,-113.98
4/16/2021,42.35,-114.66
4/16/2021,41.89,-88.77
4/16/2021,39.23,-89.48
4/16/2021,38.09,-89.37
4/16/2021,41.4,-85.42
4/16/2021,38.08,-86.64
4/16/2021,41.14,-85.5
4/16/2021,38.5833,-95.2833
4/16/2021,38.043889,-100.171389
4/16/2021,39.6125,-97.996667
4/16/2021,37.520556,-97.871667
4/16/2021,36.75,-86.19
4/16/2021,37.29,-85.89
4/16/2021,37.11,-84.12
4/16/2021,36.86,-86.88
4/16/2021,37.72,-84.28
4/16/2021,31.2,-92.54
4/16/2021,32.42,-91.76
4/16/2021,31.56,-93.56
4/16/2021,29.91,-90.36
4/16/2021,41.778328,-71.102135
4/16/2021,38.53,-76.53
4/16/2021,44.28,-83.34
4/16/2021,43.55,-85.8
4/16/2021,42.66,-83.38
4/16/2021,44.68,-84.13
4/16/2021,45.02,-84.61
4/16/2021,44.34,-85.58
4/16/2021,44.03,-94.06
4/16/2021,45.966667,-94.366667
4/16/2021,36.97,-93.19
4/16/2021,38.85,-92.81
4/16/2021,37.98,-91.3
4/16/2021,38.41,-91.08
4/16/2021,38.44,-91.51
4/16/2021,37.26,-93.34
4/16/2021,38.26,-90.54
4/16/2021,37.11,-93.83
4/16/2021,36.62,-94.35
4/16/2021,36.83,-89.29
4/16/2021,36.65,-92.44
4/16/2021,37.893333,-90.203333
4/16/2021,15.183333,145.75
4/16/2021,30.42,-89.09
4/16/2021,33.47,-88.44
4/16/2021,32.4,-89.55
4/16/2021,33.61,-90.6
4/16/2021,32.78,-90.4
