date,latitude,longitude
4/16/2021,23.83,72.12
4/16/2021,21.12,73.4
4/16/2021,28.1,77
4/16/2021,23.6892,86.11
4/16/2021,24,85.25
4/16/2021,13.49,75.73
4/16/2021,12.719965,77.279572
4/16/2021,13.933195,75.567558
4/16/2021,10.52022,76.2204
4/16/2021,21.228,74.1422
4/16/2021,20.833333,78.6
4/16/2021,25.5167,91.2667
4/16/2021,24.816667,93.9
4/16/2021,23.75,79.58333
4/16/2021,24.5,80.25
4/16/2021,23.8,78.666667
4/16/2021,23.52,77.81
4/16/2021,20.65,85.6
4/16/2021,18.91,84.2
4/16/2021,30.34,76.4
4/16/2021,11.93,79.83
4/16/2021,16.733333,82.25
4/16/2021,25.35,74.633333
4/16/2021,28.0167,73.3
4/16/2021,25.7475,71.3903
4/16/2021,27.2,73.733333
4/16/2021,26.014444,76.352222
4/16/2021,17.6167,80.0167
4/16/2021,11.0125,76.971389
4/16/2021,,
4/16/2021,11.2335,78.883311
4/16/2021,13.1406,79.906
4/16/2021,24.236581,92.01995
4/16/2021,25.261344,83.264081
4/16/2021,27.49,77.67
4/16/2021,28.55,80.1
4/16/2021,26.78,83.06
4/16/2021,27.03,88.16
4/16/2021,20.15,85.5
4/16/2021,22.91,92.76
4/16/2021,32.216667,76.316667
4/16/2021,26.52527,90.49066
4/16/2021,30.33,78.06
4/16/2021,23.84,91.28
4/16/2021,15.401944,74.043333
4/16/2021,16.17,81.13
4/16/2021,,
4/16/2021,26.05375,92.00763
4/16/2021,26.35,92.6667
4/16/2021,19.0667,82.0331
4/16/2021,22.383333,82.133333
4/16/2021,28.645,77.245
4/16/2021,28.613895,77.209006
4/16/2021,15.4938,73.8245
4/16/2021,23.03,72.58
4/16/2021,22.73,71.51
4/16/2021,24.816667,87.216667
4/16/2021,12.21,76.49
4/16/2021,11.5,76
4/16/2021,21.461389,80.191389
4/16/2021,19.7167,77.15
4/16/2021,19.05,72.833333
4/16/2021,18.53,73.84
4/16/2021,25.45,92.2
4/16/2021,24.65,93.983333
4/16/2021,24.58,77.73
4/16/2021,22.02485,74.91805
4/16/2021,21.83,76.34
4/16/2021,24.4167,81.8833
4/16/2021,25.77852,93.78508
4/16/2021,21,86.6
4/16/2021,31.33,75.57
4/16/2021,26.163333,75.786944
4/16/2021,27.516667,88.533333
4/16/2021,16.73,77.5
4/16/2021,17.2,78.28
4/16/2021,10.767,79.833
4/16/2021,12.911111,79.136111
4/16/2021,27.6,78.05
4/16/2021,29.38,79.45
4/16/2021,20.083,83.2
4/16/2021,29.31,76.32
4/16/2021,26.8,84.5
4/16/2021,,
4/16/2021,31.103333,77.172222
4/16/2021,25.37,85.13
4/16/2021,18.3,83.9
4/16/2021,26.0333,89.9667
4/16/2021,26.13,87.47
4/16/2021,24.75,85
4/16/2021,18.75,80.683333
4/16/2021,28.60955,77.13967
4/16/2021,22.57,72.93
4/16/2021,20.7,72.983333
4/16/2021,28.46292,77.3716
4/16/2021,28.25,77.166667
4/16/2021,29.16667,75.75
4/16/2021,22.7,85.92
4/16/2021,15.85,74.55
4/16/2021,13,76
4/16/2021,12.4208,75.7397
4/16/2021,15.35,76.15
4/16/2021,16.82,75.72
4/16/2021,11.8689,75.355461
4/16/2021,18.833333,75.75
4/16/2021,20.186111,80.005278
4/16/2021,16.697903,74.225369
4/16/2021,25.321389,91.294444
4/16/2021,24.633333,93.766667
