latitude,longitude
-29.001944,-52.153889
-29.352778000000004,-54.071943999999995
-29.812778,-53.375
-28.392778000000003,-53.095
-30.890833,-55.532778
-30.160833,-53.565
-28.628889,-52.952778
-29.382778000000002,-52.268889
-29.641944,-53.585832999999994
-28.625833,-52.87
-31.286944000000002,-51.093889000000004
-27.615,-52.840832999999996
-29.046944,-55.15
-29.786944000000002,-52.183889
-28.535,-52.153889
-28.808889,-51.79
-27.035833,-49.39
-27.137778000000004,-48.516944
-27.633889,-51.335833
-27.095833000000002,-52.617778
-26.852778000000004,-52.26
-27.025833000000002,-50.920833
-26.930833000000003,-48.958889
-28.185,-49.215
-27.09,-48.610833
-28.615,-49.025833
-27.052778000000004,-52.066944
-26.94,-52.811944
-27.285833,-48.93
-26.347778,-53.277778000000005
-27.535,-49.697778
-27.687778,-48.778889
-27.240833000000002,-48.633889
-27.068889000000002,-52.341944
-10.358056,-37.700833
-10.790833000000001,-37.567778000000004
-20.895833,-51.378889
-23.505278,-47.614167
-22.674444,-44.448611
-20.917778,-49.445
-24.756389000000002,-48.504721999999994
-23.006389000000002,-49.783333
-23.522778,-46.835833
-22.645833,-47.196111
-21.236389000000003,-47.973333000000004
-23.042778,-47.373889
-23.648889,-46.851944
-23.372778,-48.184166999999995
-21.955,-47.996944
-22.660556,-51.076111
-23.204444,-46.156110999999996
-23.090278,-47.218056
-23.350278,-47.688611
-21.317778,-49.053889
-23.005833,-46.838889
-20.882222,-49.57
-23.931944,-47.068611
-22.185833,-47.39
-23.318889000000002,-46.586944
-23.003332999999998,-49.321944
-21.25,-49.133333
-23.667778,-46.460833
-22.956667000000003,-45.839721999999995
-20.000833,-50.371944
-20.415833,-50.761944
-23.193610999999997,-49.383889
-21.853889000000002,-47.478889
-23.298889000000003,-48.055
-21.887778,-49.225
-21.836944,-51.603889
-22.842778,-47.605833000000004
-22.58,-53.058889
-23.622778,-46.550833000000004
-20.388889000000002,-50.377778
-20.580833,-47.855
-22.730832999999997,-48.570833
-22.548610999999998,-47.913889000000005
-21.137778,-47.99
-21.467778,-46.748889
-22.532778,-52.167778000000006
-23.243889000000003,-48.195
-20.235,-50.89
-21.831944,-46.893889
-23.602778,-47.025833
-20.872778,-48.296944
-5.465833,-47.887778000000004
-8.965,-48.165833
-8.387777999999999,-48.480833000000004
-12.816382,-46.547487
-9.056944,-48.518889
-5.9527779999999995,-47.505833
-10.707778,-48.906944
-6.773889,-48.296944
-11.448889,-48.120833000000005
-12.743889,-48.235833
-8.972778,-48.187778
-27.656944,-54.44
-22.158889000000002,-45.753889
-20.39,-40.495833000000005
-16.842778,-40.158889
-11.455,-41.435833
-10.1497,-67.73741
-21.829722,-49.2075
-15.969722,-49.441944
-5.08,-39.65
-30.032778000000004,-51.23
-9.978056,-67.811667
-9.75,-36.65
-9.827778,-37.28
-9.631944,-36.578889000000004
-10.125278,-36.661944
-9.531944000000001,-36.985
-9.447778,-36.387778000000004
-9.382778,-35.841944
-9.5,-37.816666999999995
-9.157778,-35.295
-9.645,-36.496944
-3.586389,-59.119721999999996
-6.533889,-64.382778
-2.838889,-58.209167
-0.035,-51.175
-14.705,-39.636944
-11.66,-38.080833
-13.381944,-42.522778
-11.998889,-42.625833
-13.486944,-39.043889
-13.07,-44.201944
-9.963889,-39.163889000000005
-14.305,-43.765
-11.813889,-37.610833
-10.507778,-39.013889
-16.583889000000003,-39.782778
-12.185,-43.220833
-13.812778,-41.296944
-11.563889,-37.783889
-15.190833,-39.495
-11.710833000000001,-40.148889000000004
-10.822778,-39.427778
-11.232778,-38.482778
-9.621944000000001,-42.080833
-11.745833,-44.91
-11.046944,-38.432778000000006
-11.255833,-39.375
-12.771944,-39.522778
-12.43,-39.250833
-15.083889000000001,-39.338889
-10.940833,-40.417778000000006
-14.572778,-42.94
-12.760833,-43.95
-9.841944,-39.481944
-12.970833,-39.393889
-6.573889,-40.123889
-6.775,-39.988889
-4.18,-38.130833
-5.127778,-39.731944
-7.233889,-39.408889
-5.3958330000000005,-40.308889
-3.568889,-39.97
-5.106944,-38.372778000000004
-3.983889,-38.62
-5.073889,-37.988889
-20.848889,-41.112778000000006
-19.412778,-40.541944
-19.738889,-40.656944
-17.727778,-49.48
-16.357778,-49.680833
-16.21,-52.171944
-17.198889,-48.703889000000004
-16.601944,-50.793889
-16.177778,-50.952778
-17.298889000000003,-49.490833
-13.532778,-48.22
-17.731944,-49.100833
-16.581944,-49.881944
-18.058889,-48.255
-17.525833,-49.448889
-17.815,-50.163889000000005
-15.94,-48.255
-16.648889,-49.488889
-13.508889000000002,-48.74
-17.852778,-50.301944
-17.735,-49.805833
-2.8408330000000004,-42.111944
-3.155,-43.51
-7.332778,-47.468889000000004
-5.557778,-47.425833000000004
-5.145,-45.790833
-3.395833,-42.203889000000004
-4.598889,-45.576944
-4.382778,-44.332778000000005
-3.143889,-44.325833
-5.050833,-44.583889
-7.021944,-45.480833000000004
-21.428889,-45.946944
-21.248889000000002,-46.142778
-15.965832999999998,-41.497778000000004
-21.363889,-46.94
-20.291389000000002,-45.539722
-15.612778,-41.745
-22.167778,-44.395
-22.273889,-46.165
-20.790833,-42.796944
-22.755,-46.145
-21.710832999999997,-46.245833000000005
-20.171944,-42.270833
-20.792778,-43.93
-19.632778,-43.982778
-18.472777999999998,-47.2
-20.448889,-45.555
-17.236944,-40.911944
-21.741944,-42.460833
-20.807778,-42.03
-19.231944,-43.022778
-18.065832999999998,-41.428889
-16.558889,-42.89
-18.983889,-47.460833
-20.252778,-43.800833000000004
-22.425832999999997,-45.452778
-21.316944,-44.870833000000005
-22.028889000000003,-44.32
-21.482778,-44.33
-16.865833,-41.255
-19.215833,-43.375833
-21.215833,-44.610833
-16.363889,-42.515
-19.223889,-44.935
-20.672778,-43.083889
-20.24,-41.982778
-21.062778,-43.762778000000004
-16.005833,-43.048889
-21.958889000000003,-43.701944
-22.251944,-45.702778
-19.53,-45.965833
-16.533889000000002,-40.175833000000004
-18.590833,-41.485833
-20.788889,-42.267778
-20.922778,-42.833889
-15.313889000000001,-42.013889
-17.6,-42.158889
-19.280832999999998,-42.006944
-17.857778,-41.505
-18.978889000000002,-41.645
-16.285,-44.777778000000005
-18.377778,-46.031944
-20.753889,-42.881944
-18.323889,-53.705833
-22.190832999999998,-55.947778
-18.543633,-53.13796899999999
-15.205,-56.365832999999995
-9.957778,-55.83194399999999
-14.657778,-54.773889000000004
-10.516944,-55.230833
-0.986944,-49.94
-0.16,-49.987778000000006
-1.126944,-47.617778
-1.355,-48.341944
-4.920833,-49.076944
-4.251111,-49.946944
-3.8377779999999997,-50.637778000000004
-8.028889,-50.030833
-0.752778,-48.516944
-1.516944,-46.941944
-6.645,-51.995
-5.357778,-48.790833
-7.567778,-37.063889
-7.180833,-38.148889000000004
-7.038889,-38.343889000000004
-7.258889,-37.426944
-6.78,-35.498889
-7.470833,-34.808889
-7.736944,-37.992778
-6.485833,-37.450833
-6.618889,-38.093889000000004
-6.926944000000001,-37.095833
-7.222778,-37.253889
-6.578889,-38.596944
-8.881944,-36.190833000000005
-8.000833,-35.213333
-8.446944,-40.770833
-8.890278,-36.492778
-8.623889,-35.532778
-9.126944,-36.458889
-8.133889,-35.689167
-8.513889,-35.377778
-8.360833,-36.565833000000005
-7.829167,-35.880556
-7.505,-35.317778000000004
-7.805,-35.24
-7.837778,-38.101944
-4.486944,-42.073889
-7.877778,-41.596944
-3.507778,-42.197778
-4.755833,-42.575833
-6.512778,-41.583889
-6.995833,-41.03
-6.837778,-40.578889000000004
-5.666944,-42.206944
-8.237778,-41.685833
-25.435833,-53.407778
-25.368889000000003,-49.450833
-23.38,-52.945
-26.016944,-51.346944
-23.380833,-53.291943999999994
-25.941944,-53.163889000000005
-24.1,-52.622778000000004
-25.407778,-52.415833
-24.318889000000002,-52.53
-26.143889,-53.310832999999995
-23.485,-51.791944
-23.425,-51.938889
-23.705833,-51.638889
-23.330833,-50.717778
-26.483889,-51.990833
-23.895833,-53.41
-25.445,-49.192778000000004
-23.317778,-51.552778
-25.820833,-53.483889000000005
-22.697778,-51.793889
-25.827778,-52.725
-23.98,-51.817778000000004
-26.276944,-52.783889
-22.763889000000002,-43.398889000000004
-22.462778,-42.652778000000005
-21.487778,-41.615833
-22.480832999999997,-42.203889000000004
-22.55,-43.677778
-22.758889,-43.450833
-6.26,-38.443889
-6.260833,-36.515
-6.1577779999999995,-37.84
-6.316944,-38.280833
-6.4408330000000005,-35.782778
-5.84,-35.695
-6.438889,-35.220833
-5.798889,-36.920833
-6.198889,-35.801944
-10.596944,-63.612221999999996
-11.196944,-61.516943999999995
-11.029722,-62.675
-10.903889,-62.560832999999995
2.82,-60.671943999999996
-27.248889000000002,-53.035
-29.608889,-51.942778000000004
-29.303889,-52.428889
-29.668889,-52.788889000000005
-30.543889,-52.521944
-29.378889,-50.873889
-28.623889000000002,-52.510833
-29.327778000000002,-52.092778
-28.313889,-51.181944
-28.328889,-51.767778
-28.99,-51.407778
-31.447778000000003,-53.103889
-27.766944,-52.80194399999999
-27.706944,-53.135833
-29.620833,-54.178889
-29.642778000000003,-51.681944
-27.370833,-53.757778
-29.536944000000002,-50.063889
-27.161944000000002,-53.405
-27.610833000000003,-51.022778
-27.457778,-51.878889
-29.156944,-49.578889000000004
-26.631944,-48.685
-28.746944,-49.471944
-26.897778000000002,-49.231944
-28.392778000000003,-49.396944
-27.42,-51.771944
-29.135833,-49.7
-11.518889,-37.511944
-10.125833,-37.102778
-10.592778,-36.94
-10.855,-37.125833
-11.068889,-37.725
-10.695833,-37.030833
-10.788889,-37.053889
-10.387777999999999,-37.380833
-23.535,-47.261944
-22.356944,-47.383889
-21.266667,-49.948333
-22.074444,-48.740278
-23.572778,-46.038889000000005
-23.283333,-47.672222
-23.135,-46.465278000000005
-22.270556,-50.544722
-23.7975,-48.592778
-22.455556,-49.3375
-22.012222,-51.235556
-22.487778,-51.66
-20.798889000000003,-50.186944
-21.376110999999998,-50.205833
-20.317778,-48.310833
-22.866667,-49.166667
-20.506110999999997,-47.780556
-23.101389,-46.728333
-21.678611,-49.7425
-22.730832999999997,-45.124722
-21.555,-47.704444
-24.280832999999998,-47.46
-20.907222,-48.641389000000004
-21.299444,-51.568611
-20.533889000000002,-49.313889
-20.39,-49.432778000000006
-21.592222,-50.599167
-22.613611,-45.176111
-22.108889,-50.171944
-21.536944000000002,-49.858333
-24.656944,-49.008889
-21.883889,-50.955833
-23.200833,-47.286944
-23.648889,-47.572778
-23.657222,-46.533333
-21.595833,-46.888889
-23.178889,-45.886944
-21.478889000000002,-47.550833000000004
-20.500833,-51.025
-23.101944,-47.715
-22.888889000000002,-46.413889000000005
-8.803889,-49.555833
-12.930833,-49.825833
-7.688889,-47.682778000000006
-11.796944,-49.528889
-12.653889,-48.593889000000004
-9.750833,-48.357778
-10.566944,-48.913889000000005
-8.538889,-48.505833
-8.736944,-47.246944
-9.343889,-47.901944
-27.510833,-53.215
-19.906944,-48.700833
-19.873889000000002,-40.875
-11.047778,-45.192778000000004
-9.318889,-36.470833
-9.255,-36.295833
-11.017778,-68.73527800000001
-1.455833,-48.503889
-2.53,-44.302778
-9.218889,-37.753889
-9.465,-35.551944
-9.477778,-35.852778
-3.3,-60.62055600000001
-12.135556,-38.418889
-10.345,-39.832778000000005
-13.078889,-39.001944
-14.203889000000002,-41.665
-14.958889000000001,-39.3
-11.02,-40.302778
-10.508889,-40.320833
-14.410832999999998,-42.866944000000004
-13.285832999999998,-40.950833
-14.283889000000002,-39.842778
-14.035,-42.141944
-13.642778,-41.840833
-13.018889,-42.698889
-11.366944,-38.332778000000005
-14.266944,-43.161944
-13.578889000000002,-41.810833
-12.283889,-40.493889
-9.455,-40.822778
-11.336944,-42.132778
-13.686944,-39.478889
-4.752778,-40.832778000000005
-4.842778,-39.140833
-4.803889,-38.752778
-7.25,-39.142778
-3.228889,-40.125
-5.248056,-38.13
-20.792778,-40.810833
-21.042778,-40.823889
-20.862778,-40.935833
-16.415,-50.165833
-14.313889000000001,-49.151944
-16.296944,-49.087778
-15.307777999999999,-49.597778000000005
-14.548889,-49.968889000000004
-18.262778,-48.150833
-13.867778,-49.072778
-16.317778,-50.907778
-14.016944,-49.177778
-16.545833,-50.738889
-14.098889000000002,-50.326944
-14.288889000000001,-49.388889
-16.805,-49.925833000000004
-14.763889,-49.577778
-17.250833,-49.243889
-15.446944,-49.51
-18.990833,-50.543889
-13.775832999999999,-47.265
-14.285,-49.921944
-16.065832999999998,-47.978889
-2.746944,-42.825833
-7.222778,-44.557778000000006
-4.583889,-44.763889
-5.8188889999999995,-46.138889
-5.6819440000000005,-43.092778
-2.718889,-42.532778
-2.422778,-44.102778
-5.085,-48.428889
-2.7619439999999997,-42.273889000000004
-20.055833,-48.108889000000005
-21.887778,-42.703889000000004
-21.025833,-43.410833000000004
-19.945833,-43.486944
-21.235,-45.758889
-20.922778,-43.617778
-20.615833,-47.053889
-20.540833,-44.635
-20.856944,-42.802778
-20.66,-43.785833000000004
-16.618889000000003,-42.181944
-21.838889,-44.807778000000006
-18.248889000000002,-43.6
-20.138889000000002,-44.883889
-15.725832999999998,-41.0
-16.651944,-46.270833
-19.462778,-45.601944
-20.286944000000002,-45.902778000000005
-16.992778,-42.351944
-17.065,-43.308889
-15.995,-44.27
-20.535,-43.982778
-20.022778,-45.543889
-21.531944,-42.642778
-18.473889,-43.06
-21.19,-46.98
-22.612778,-46.360833
-19.198332999999998,-47.727222
-20.520833,-43.691944
-22.282778,-46.368889
-21.468889,-44.195833
-20.470833,-44.226944
-19.726944,-42.407778
-20.685,-43.3
-21.057778,-44.08
-16.375,-40.537778
-18.665833,-43.083889
-16.11853,-42.17403
-21.95,-43.165833
-19.168889,-43.713889
-20.086944,-45.293889
-21.93,-45.928889
-21.135832999999998,-44.261944
-20.275833,-45.005
-21.027778,-43.582778000000005
-19.747778,-47.931944
-19.53,-50.335833
-18.793889,-52.622778000000004
-18.679444,-53.638332999999996
-19.0522,-52.9683
-19.676944,-51.190833000000005
-19.952778,-54.892778
-14.74,-57.053889
-14.408889000000002,-56.44583299999999
-15.493889000000001,-58.572778
-15.341944,-58.865832999999995
-14.431944,-54.050833
-10.228889,-54.982778
-12.988889,-58.763889
-1.522778,-52.58194399999999
-1.8138889999999999,-49.795
-1.205833,-47.385833
-3.867778,-54.22
-0.9427780000000001,-47.115833
-1.298889,-48.160833000000004
-1.351944,-47.575833
-0.768889,-47.173889
-2.103889,-56.486943999999994
-6.783889,-38.086944
-6.6419440000000005,-35.79
-7.42,-36.026944
-7.373889,-36.945833
-7.125,-35.766944
-7.298889,-35.478889
-7.48,-38.041944
-7.62,-37.151944
-6.593889,-37.623889
-6.901944,-35.622778000000004
-6.77,-37.801944
-6.902778,-35.833889
-7.356944,-35.440833000000005
-7.620833,-38.553889
-7.555,-38.331944
-6.775833,-36.798889
-6.750833,-35.441944
-7.143889,-35.238889
-8.418889,-37.053889
-6.191667,-35.358333
-7.9408330000000005,-38.15
-8.735,-36.626944
-8.666944,-35.716944
-7.715833,-39.615
-8.200833,-35.565
-9.045833,-36.845833
-7.8558330000000005,-35.587778
-7.935833000000001,-35.29
-7.875,-35.45
-8.118889,-38.727778
-7.741944,-35.227778
-8.682777999999999,-35.591944
-7.896944,-35.18
-7.902778,-35.987778000000006
-5.038889,-42.460833
-6.085833,-42.738889
-6.942778,-41.322778
-3.728889,-41.448889
-9.006944,-44.410833000000004
-7.1577779999999995,-41.360833
-8.012777999999999,-43.871944
-3.978889,-42.620833000000005
-7.025,-42.130833
-8.086944,-42.051944
-3.892778,-42.71
-5.9927779999999995,-42.702778
-6.4077779999999995,-41.745833000000005
-9.238889,-42.963889
-25.855832999999997,-52.522778
-22.655832999999998,-52.86
-25.042778,-52.68
-24.942778,-54.102778
-22.748889000000002,-52.197778
-23.017778,-50.405833
-23.816944,-51.667778000000006
-23.615833,-53.205
-25.441944,-49.062778
-25.545,-49.89
-25.19,-49.313889
-23.265832999999997,-50.423889
-22.637778,-51.902778000000005
-23.432778,-52.292778000000006
-24.713889,-53.742778
-21.620832999999998,-42.102778
-21.205,-41.887778000000004
-22.650833,-42.391944
-6.1908330000000005,-35.356944
-6.555833,-36.595
-6.411944,-36.79
-6.133889,-35.493889
-6.11,-37.636944
-6.195,-38.225833
-5.787778,-38.06
-6.416944,-35.703889000000004
-13.497778,-60.55416700000001
-11.438611,-61.447222
-10.782778,-65.339444
-27.655,-54.763889
-28.871944,-52.175
-28.516944,-53.991944
-30.387778000000004,-51.733889000000005
-27.668889,-54.11
-28.367778,-53.770832999999996
-29.883889,-54.825
-30.852778000000004,-51.815278
-31.395,-52.675833
-29.167778000000002,-51.178889
-28.118889000000003,-52.782778
-28.126944,-52.295833
-30.703889,-52.107778
-29.575,-53.445
-29.880833000000003,-50.766944
-29.418889,-53.135
-27.936944,-52.425833000000004
-29.588889,-55.482778
-28.448889,-52.2
-29.523889,-52.128889
-28.651944,-52.07
-28.682778000000003,-50.782778
-29.162778000000003,-51.631944
-29.537778000000003,-51.080833
-29.471944,-53.468889000000004
-30.257778000000002,-50.51
-27.355,-53.555
-27.575,-54.667778000000006
-28.756944,-51.472778000000005
-29.640833,-50.452778
-27.78,-53.12194399999999
-27.943889000000002,-52.922778
-29.538889,-52.521944
-27.4,-53.46694399999999
-27.411944000000002,-49.825833
-28.983889,-49.412778
-26.733889,-52.393889
-26.238889,-50.8
-26.928889,-50.695
-26.110833,-49.805
-28.383333,-48.883333
-29.196944000000002,-49.95
-26.948889,-50.140833
-27.213889,-49.642778
-26.922778000000005,-49.365833
-28.637778000000004,-49.128889
-27.077778000000002,-53.003889
-29.222778,-49.81
-27.148889,-52.310833
-29.103889000000002,-49.628889
-27.105,-51.246944
-26.615,-50.673889
-10.133889,-36.93
-11.146944,-37.620833000000005
-10.138333,-36.984722
-10.226944,-37.197778
-11.273889,-37.79
-10.806111,-37.171667
-10.577778,-37.342778
-10.026944,-37.561944
-10.442778,-37.488889
-10.707778,-38.182778000000006
-11.015,-37.205833
-22.598889,-47.875833
-21.736110999999998,-48.111389
-22.58,-44.697222
-20.685833,-50.555
-21.193610999999997,-48.163889000000005
-20.891111,-47.585
-21.9925,-48.390833
-21.62,-49.073889
-22.900914,-47.057294
-20.9825,-48.835556
-23.541110999999997,-46.368889
-21.838889,-48.494721999999996
-20.649722,-50.661944
-21.757778,-48.828889000000004
-21.981111,-48.804722
-23.846110999999997,-46.629721999999994
-23.305,-45.965833
-22.250278,-50.767778
-20.179444,-48.031944
-22.291944,-51.906389000000004
-20.613889,-49.298889
-22.153914,-50.093847
-20.2475,-50.110278
-22.815,-50.793889
-23.175832999999997,-48.125
-20.602778,-47.482778
-20.771944,-47.837778
-23.396944,-45.883889
-22.14,-47.451944
-21.968889,-46.797778
-22.746944,-50.576944
-22.815832999999998,-46.693889
-7.1908330000000005,-48.206944
-5.650833,-48.123889
-7.873889,-48.887778000000004
-12.218889,-47.297778
-12.788889,-46.505833
-7.631944,-48.422778
-9.962778,-47.676944
-8.728889,-48.765
-11.138889,-47.578889000000004
-5.256944,-48.2
-11.992778,-48.970833
-27.644444,-48.667778000000006
-15.240832999999999,-58.115832999999995
-7.115833,-46.256944
-4.4077779999999995,-40.437778
-11.685,-41.768889
0.595833,-50.670833
-9.658889,-37.001944
-9.665833000000001,-35.735
-8.34,-37.81
-23.466667,-46.533333
-9.126944,-37.605
-9.132778,-35.747778000000004
-9.012222,-35.2225
-9.305,-36.865
-9.306944,-35.609444
-9.312778,-37.285833000000004
-2.8025,-57.068611
-7.050833,-71.695
-3.1,-60.016667000000005
-5.808889,-61.3
-0.841944,-52.51583299999999
-12.435,-39.12
-13.625832999999998,-41.326944
-11.760833,-41.911944
-13.255,-43.417778000000006
-14.068889000000002,-42.475
-14.6,-41.335
-9.161944,-40.970833
-12.232778,-38.75
-14.435832999999999,-39.907778
-10.6,-38.216944
-12.650833,-40.933889
-17.687778,-40.108889000000005
-12.651944,-42.217778
-12.262777999999999,-38.041944
-10.066944,-38.35
-13.026944,-40.068889
-10.687778,-37.861944
-11.73,-40.555
-14.688889000000001,-41.677778
-11.495,-39.425833000000004
-12.870833,-38.763889
-16.277778,-39.025
-14.960833,-39.811944
-12.982778,-44.050833000000004
-4.224167,-38.708333
-6.095,-39.452778
-7.001944,-39.740833
-2.9177779999999998,-40.171944
-3.912778,-40.382778
-4.7,-40.566666999999995
-5.533889,-40.773889000000004
-3.41,-39.030833
-3.438889,-39.147778
-6.253889,-39.201944
-6.647778,-38.7
-20.073889,-41.123889
-18.54,-40.295833
-20.040833,-40.745833000000005
-20.128889,-40.307778000000006
-18.298889000000003,-51.145
-16.465833,-49.757778
-14.968333,-48.92
-18.392778,-52.665833
-16.72,-52.318889
-15.316944,-49.116944000000004
-15.822778,-50.612778000000006
-17.980832999999997,-48.640833
-16.033889000000002,-50.710833
-15.768889000000001,-51.105833000000004
-17.560833,-50.633889
-16.525,-50.371944
-13.275,-50.162778
-17.058889,-48.662778
-2.705833,-44.737778000000006
-3.632778,-44.376944
-2.0,-44.535833000000004
-4.256944,-43.012778000000004
-1.402778,-45.78
-2.775833,-44.065833000000005
-4.45,-47.525833
-4.608889,-44.98
-1.267778,-45.872778000000004
-5.500833,-44.560833
-4.04,-44.47
-6.410833,-43.545833
-19.495832999999998,-41.063889
-18.735833,-43.365
-21.015832999999997,-42.108889000000005
-21.032778,-44.757778
-17.350832999999998,-44.961944
-17.690832999999998,-42.515833
-20.953889,-43.805833
-22.000833,-44.460833
-21.128889,-44.471944
-20.043889,-41.687778
-20.831944,-43.805833
-19.373889000000002,-42.105833000000004
-22.253889,-45.160833000000004
-20.975832999999998,-43.188889
-19.218889,-42.045833
-14.908056,-42.810278000000004
-22.462778,-46.016944
-20.021944,-44.058889
-21.152778,-44.747778000000004
-21.077778,-47.047778
-22.767778,-46.220833
-16.612778,-41.765
-21.297778,-44.657778
-15.337778,-43.673889
-20.140832999999997,-45.502778
-17.082778,-42.257778
-20.455833,-42.665833
-19.951944,-44.342778
-20.913889,-44.077778
-17.082778,-42.692778000000004
-21.510832999999998,-44.902778000000005
-19.800832999999997,-45.685833
-18.781944,-40.98
-18.507778,-42.083889
-19.711944,-42.731944
-19.222777999999998,-42.606944
-15.155278,-42.858889000000005
-18.458889000000003,-42.248889
-20.430833,-42.805833
-19.273889,-44.403889
-22.400833,-45.531944
-18.636944,-44.057778000000006
-21.021944,-44.317778000000004
-18.19,-42.413889000000005
-18.838889,-50.120833000000005
-19.526944,-42.010833
-20.71,-44.985
-19.862778,-49.773889000000004
-19.982778,-44.858889000000005
-20.048889000000003,-44.273889000000004
-18.323889,-42.142778
-18.478889000000002,-41.388889
-18.275,-42.67
-21.071944000000002,-42.635833
-22.747778,-45.742778
-20.911944000000002,-43.096944
-18.361944,-43.17
-15.828889000000002,-42.870833000000005
-19.921944,-46.822778
-21.875833,-45.786944
-16.132778,-45.741944000000004
-22.332778,-45.091944
-22.295,-53.270832999999996
-22.417778,-54.232778
-21.801944,-54.545832999999995
-9.857778,-58.413889000000005
-15.767778,-58.355833
-15.235833,-56.488889
-16.078889,-53.552778
-14.363889000000002,-56.968889000000004
-6.790833,-50.466944
-2.790833,-49.671944
-7.825,-50.772778
-2.0027779999999997,-49.853889
-6.941167,-49.698136
-2.946944,-48.952778
-1.037778,-47.907778
-3.767778,-49.672778
-7.095,-49.945833
-7.091944,-38.170833
-6.642778,-36.253889
-7.888889,-36.822778
-7.796944,-36.66
-7.013889,-37.945833
-6.6177779999999995,-35.631944
-7.123889,-35.423889
-6.553889,-37.808889
-6.570833,-37.915833
-6.533889,-37.725
-7.215,-38.585833
-7.120833,-38.501944
-6.760833,-38.230833000000004
-8.491944,-35.659167
-8.321944,-38.743889
-8.005833,-35.696944
-7.865833,-37.975
-7.651944,-40.148889000000004
-8.711944,-36.415
-8.008889,-34.855
-8.500556,-36.945555999999996
-7.820833,-38.152778000000005
-8.162778,-40.615833
-7.7708330000000005,-35.85
-5.798889,-42.668889
-9.188889,-43.045833
-7.2801,-41.5625
-7.640833,-43.950833
-8.181944,-43.791944
-7.602778,-43.025833
-9.230833,-43.127778
-3.457778,-42.37
-7.042778,-41.383889
-23.550832999999997,-51.460833
-24.385832999999998,-51.585
-22.996944,-51.190833000000005
-23.425,-49.720833
-22.961944,-52.160833000000004
-23.555833,-52.217778
-23.316944,-52.303889
-24.08,-54.255832999999996
-25.190832999999998,-50.805
-22.972777999999998,-51.65
-25.306944,-48.328889000000004
-23.618889000000003,-52.220833
-23.602778,-51.642778
-24.886944,-52.468889000000004
-23.31,-51.162778
-24.417778,-53.83
-25.295,-54.093889000000004
-25.091944,-54.247778000000004
-23.383333,-52.183333000000005
-22.93,-52.150833
-25.520833,-48.509444
-24.625833,-54.225
-23.006944,-52.913889000000005
-25.576756,-48.358146000000005
-24.278889000000003,-53.075832999999996
-24.306944,-52.953889000000004
-25.535,-49.205833
-24.935833,-53.855
-23.2,-52.468889000000004
-24.156944,-54.09694399999999
-25.927778,-49.198889
-23.870832999999998,-52.87583299999999
-26.23,-51.085833
-22.838889,-42.228889
-22.161944000000002,-43.292778000000006
-22.628889,-43.897778
-22.715833,-43.555
-22.707778,-42.625833
-22.167778,-43.585833
-6.208889,-38.296944
-6.212778,-37.905833
-6.331944,-35.308889
-6.0777779999999995,-38.118889
-5.115,-36.633889
-6.293889,-38.166944
-6.485833,-35.287778
-6.090833,-35.208889
-5.067778,-36.781944
-5.815,-35.825
-6.215833,-36.683889
-6.147778,-36.718889000000004
-6.465,-37.273889000000004
-6.347778,-35.375833
-11.175833,-61.900833
-9.702222,-62.899722
-11.725431,-61.777758
-11.816944,-61.322778
3.6541669999999997,-61.416943999999994
2.43,-60.9
-27.826944,-54.056943999999994
-28.630833000000003,-51.570833
-30.915,-51.497778000000004
-29.332778,-53.092778
-27.191944,-53.71
-30.206944,-57.555
-28.818889000000002,-53.38694399999999
-29.550833,-51.592778
-27.988889,-54.83944399999999
-29.268889,-51.988889
-27.453889,-53.245833
-29.58,-51.085
-30.083889000000003,-51.615833
-27.527778,-52.732778
-27.910833,-52.26
-29.860833000000003,-51.178889
-29.028889000000003,-51.181944
-29.255833000000003,-51.533889
-27.443889000000002,-52.917778000000006
-29.573889,-50.79
-27.193889000000002,-53.25083299999999
-28.723889,-51.705
-28.262778000000004,-52.406944
-31.732778000000003,-53.583889
-29.650833000000002,-50.575833
-27.870833,-54.480833
-33.518889,-53.367778
-27.768889,-51.593889000000004
-28.547140999999996,-54.550589
-29.046944,-51.765
-27.521944,-52.893889
-27.290833000000003,-53.701944
-27.07,-52.986943999999994
-26.782778000000004,-49.363889
-27.26,-51.432221999999996
-27.056944,-49.517778
-27.132778000000002,-51.466944
-28.636944,-49.497778000000004
-27.340833,-51.617778
-27.582778,-50.158889
-26.78,-52.058889
-28.293889,-49.931667
-10.491944,-37.192778000000004
-22.880833,-49.238889
-21.955278,-51.413333
-22.078889,-51.471944
-20.090278,-47.785833000000004
-23.098889,-48.925833000000004
-24.317778,-49.143889
-22.193056,-48.778889
-23.206389,-46.784444
-20.081944,-49.913889000000005
-21.340278,-47.729444
-20.397222,-47.420278
-22.429444,-50.200556
-21.165556,-49.111667
-22.55,-52.583332999999996
-20.795,-49.22
-21.496667000000002,-48.037778
-22.166667,-51.25
-19.98,-50.289722
-23.717222,-46.849444
-24.1125,-49.331666999999996
-22.431110999999998,-49.5225
-23.546389,-47.183611
-20.772778,-49.713889
-23.375556,-45.441944
-22.318333,-50.281389000000004
-22.351667000000003,-48.775
-23.812778,-47.715833
-21.998889000000002,-49.456944
-20.785277999999998,-49.823611
-21.0225,-48.037222
-22.0725,-50.3075
-24.220833,-48.765833
-23.710832999999997,-46.412778
-19.99,-49.680833
-22.897778,-45.305
